z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,O2,H2O,H,O,OH,HO2,H2O2,N2 
0.010592651367187499,8.817888660230608,0.0,1265.5066341963366,0.2212730318856001,0.009802168481087411,0.12135080996576418,0.11945521015778278,0.0013712040712837925,0.0038195222691855156,0.003031213204835544,8.65215775119564e-05,7.383578738915212e-06,0.7410759666466138
0.010593017578124999,8.827775460965045,0.0,1266.989773571446,0.2210252138044484,0.009770924201062894,0.12100362396532399,0.11979301319754737,0.0013744847394234897,0.003835461776229964,0.003047433887758773,8.612432431834393e-05,7.403533436297885e-06,0.7410815303281073
0.010593383789062499,8.837646589475177,0.0,1268.4704437235425,0.22077834171369554,0.009739759848814951,0.12065671251296611,0.12013036569391236,0.0013777510466853418,0.0038513583420995163,0.0030636955486492497,8.572884283824529e-05,7.423731325677164e-06,0.7410872043863225
0.010593749999999999,8.847502006395624,0.0,1269.9486403114145,0.2205324121163386,0.009708675847674327,0.12031008510429864,0.12046725981401742,0.0013810029159511163,0.003867211387314749,0.003079997739984601,8.533512705237529e-05,7.444166660762477e-06,0.7410929878510664
0.010594116210937499,8.857341672580645,0.0,1271.4243590373974,0.2202874215311401,0.009677672616671688,0.11996375119344381,0.12080368776882555,0.0013842402710899638,0.0038830203386123236,0.0030963400141350746,8.494317098489062e-05,7.464833795918204e-06,0.7410988797468686
0.010594482421874999,8.867165549110972,0.0,1272.897595648001,0.22004336649237968,0.009646750570501836,0.1196177201920207,0.12113964181388995,0.001387463036963477,0.003898784628985613,0.003112721923414572,8.455296870074601e-05,7.4857271841206985e-06,0.7411048790931752
0.010594848632812499,8.876973597300688,0.0,1274.3683459345243,0.21980024354960717,0.00961591011948901,0.11927200146814204,0.12147511425011054,0.0013906711394306595,0.003914503697724063,0.003129143020131586,8.416451430290689e-05,7.50684137494622e-06,0.7411109849045397
0.010595214843749999,8.886765778704195,0.0,1275.8366057336577,0.21955804926740352,0.009585151669552606,0.11892660434542245,0.12181009742447589,0.001393864505352636,0.00393017699045124,0.003145602856639834,8.377780192939699e-05,7.52817101258955e-06,0.741117196190819
0.010595581054687499,8.89654205512263,0.0,1277.3023709280722,0.21931678022514553,0.009554475622174036,0.11858153810200393,0.12214458373079715,0.0013970430625972635,0.00394580395916156,0.003162100985388705,8.339282575016214e-05,7.549710833912883e-06,0.7411235119573597
0.010595947265624999,8.906302388610387,0.0,1278.7656374469968,0.219076433016775,0.009523882374364046,0.11823681196959217,0.12247856561042593,0.0014002067400435319,0.0039613840622556755,0.003178636958973555,8.300957996372299e-05,7.571455666524676e-06,0.7411299312051928
0.010596313476562499,8.916046741481951,0.0,1280.2264012667824,0.21883700425057384,0.009493372318631276,0.11789243513250793,0.12281203555296157,0.0014033554675858468,0.003976916764574699,0.0031952103301859072,8.262805879359267e-05,7.593400426887992e-06,0.7411364529312223
0.010596679687499999,8.925775076317708,0.0,1281.6846584114535,0.21859849054894287,0.009462945842950966,0.11754841672675315,0.12314498609694761,0.0014064891761380587,0.003992401537432908,0.0032118206520633445,8.224825648442516e-05,7.615540118458083e-06,0.741143076128414
0.010597045898437499,8.935487355970722,0.0,1283.1404049532475,0.21836088854818564,0.009432603330735288,0.11720476583909031,0.12347740983055142,0.001409607797637426,0.004007837858649349,0.0032284674779395075,8.187016729786268e-05,7.637869829848506e-06,0.7411497997859852
0.010597412109375,8.945183543572522,0.0,1284.5936370131408,0.2181241948982969,0.009402345160803698,0.11686149150613613,0.12380929939223746,0.001412711265048329,0.004023225212577997,0.003245150361493841,8.149378550804343e-05,7.660384733025765e-06,0.7411566228895916
0.0105977783203125,8.954863602539305,0.0,1286.0443507613636,0.2178884062627551,0.009372171707354725,0.11651860271347063,0.12414064747142281,0.0014157995123658625,0.004038563090136719,0.0032618688568014503,8.111910539672678e-05,7.683080081531527e-06,0.741163544421514
0.01059814453125,8.964527496577857,0.0,1287.4925424179012,0.21765351931832005,0.009342083339938148,0.11617610839476059,0.12447144680912192,0.0014188724746192279,0.004053850988834865,0.0032786225183827926,8.074612124798493e-05,7.705951208732321e-06,0.741170563360845
0.0105985107421875,8.974175189691406,0.0,1288.9382082529837,0.2174195307548344,0.009312080423428236,0.11583401743089523,0.12480169019858008,0.0014219300878749708,0.004069088412799586,0.0032954109012534993,8.037482734241197e-05,7.728993526095981e-06,0.7411776786836741
0.010598876953125,8.983806646348395,0.0,1290.3813445875633,0.2171864372710884,0.009282163318166082,0.11549233865123537,0.12513137048816333,0.0014249722892659136,0.004084274872874959,0.003312233561034307,8.000521795223629e-05,7.752202521635065e-06,0.741184889376719
0.010599609375,9.00302114708484,0.0,1293.2600223666482,0.2167229118728889,0.00922262149424898,0.11481066001690868,0.12578862696603837,0.001431006862092089,0.004114475577535011,0.003345960310705349,7.927148199449517e-05,7.799078316040753e-06,0.7411995781905095
0.010600341796875,9.022170550750028,0.0,1296.1285801146503,0.2162629211752065,0.009163426413269709,0.11413073099142709,0.12644355332291535,0.001436979160188813,0.004144467421818312,0.003379818023004415,7.854439471585578e-05,7.84656439175523e-06,0.7412146336870326
0.01060107421875,9.041254591000204,0.0,1298.9869912276092,0.21580643914009934,0.009104580779917664,0.11345261979396541,0.12709609466966054,0.001442888719183719,0.004174246731725307,0.0034138031000214473,7.782392229799112e-05,7.894627684772791e-06,0.7412300476347221
0.010601806640625,9.060273007010828,0.0,1301.8352299803994,0.2153534399161867,0.00904608722152632,0.11277639371501742,0.12774619702094311,0.001448735091602162,0.004203809940716351,0.0034479119496028704,7.711003009926363e-05,7.94323621040735e-06,0.7412458117738755
0.0106025390625,9.07922554363349,0.0,1304.6732715393134,0.21490389783349637,0.00898794828742214,0.11210211909307413,0.12839380731225603,0.0014545178469314367,0.004233153590192185,0.0034821409861858416,7.640268288377464e-05,7.992359019747341e-06,0.7412619178220419
0.010603271484375,9.098111951547898,0.0,1307.501091974027,0.21445778739852273,0.008930166448326013,0.11142986129229462,0.1290388734161416,0.0014602365716746713,0.004262274329892843,0.0035164866316105196,7.570184500437631e-05,8.041966157921293e-06,0.7412783574793175
0.01060400390625,9.11693198740764,0.0,1310.318668268931,0.21401508328950247,0.008872744095805397,0.11075968468116187,0.12968134415761048,0.001465890869394359,0.00429116891821552,0.0035509453159039517,7.500748054907503e-05,8.092028624140487e-06,0.741295122433567
0.010604736328125,9.135685413980152,0.0,1313.125978333818,0.21357576035189663,0.008815683541778486,0.11009165261213855,0.1303211693287644,0.0014714803607457471,0.004319834222452735,0.0035855134780309883,7.431955345863604e-05,8.142518333487386e-06,0.7413122043655392
0.01060546875,9.154372000281036,0.0,1315.9230010139106,0.21313979359408106,0.008758987018069452,0.10942582740231017,0.13095829970261563,0.001477004683500298,0.004348267218951631,0.0036201875666079324,7.363802762189494e-05,8.19340808041777e-06,0.7413295949538942
0.010606201171875,9.17299152170176,0.0,1318.709716099236,0.21270715818323965,0.008702656676014282,0.10876227031502415,0.1315926870461081,0.0014824634925591127,0.00437646499319558,0.0036549640405752863,7.296286695427365e-05,8.24467150394698e-06,0.7413472858801244
0.01060693359375,9.191543760131921,0.0,1321.486104333334,0.21227782944145418,0.008646694586117637,0.10810104154251902,0.132224284132343,0.0014878564599567433,0.0044044247398093385,0.0036898393698266466,7.229403546424726e-05,8.29628305449146e-06,0.7413652688333742
0.010607666015625,9.210028504074792,0.0,1324.2521474213065,0.21185178284198916,0.008591102737759558,0.10744220018954195,0.13285304475200876,0.0014931832748553409,0.004432143762488787,0.0037248100357907135,7.163149731194826e-05,8.348217962338686e-06,0.74138353551515
0.0106083984375,9.228445548756902,0.0,1327.0078280372063,0.21142899400576406,0.008535883038951959,0.10678580425795475,0.1334789237240239,0.0014984436435293404,0.004459619473856728,0.0037598725319640315,7.097521686375009e-05,8.400452207721236e-06,0.7414020776439195
0.010609130859375,9.246794696231367,0.0,1329.753129830768,0.21100943869801,0.008481037316144488,0.10613191063231901,0.13410187690539443,0.0015036372893408895,0.004486849395245947,0.003795023364391733,7.032515874648436e-05,8.452962492472472e-06,0.7414208869595964
0.01060986328125,9.265075755475264,0.0,1332.4880374334864,0.2105930928251037,0.00842656731407917,0.10548057506646023,0.13472186120029658,0.0015087639527061702,0.00451383115641107,0.003830259052093891,6.968128790493808e-05,8.505726213244788e-06,0.7414399552279046
0.010610595703125,9.283288542480312,0.0,1335.2125364640456,0.2101799324315764,0.008372474695693109,0.1048318521710002,0.13533883456838214,0.0015138233910527113,0.004540562495170493,0.0038655761274347324,6.904356966644422e-05,8.558721436274388e-06,0.7414592742446295
0.010611328125,9.301432880091465,0.0,1337.9266135331018,0.2097699337028491,0.008318761041848493,0.10418579539909686,0.13595275602872062,0.0015188153787277466,0.004567041256859126,0.003900971136328531,6.841196981490963e-05,8.611926873451918e-06,0.741478835820094
0.0106116943359375,9.31047915918417,0.0,1339.2797369440348,0.20956611633377314,0.008292033095501469,0.1038636081018823,0.13625872341322678,0.0015212872653724155,0.004580192210154162,0.003918706142576856,6.809827843790919e-05,8.638615551181779e-06,0.7414887128360517
0.010612060546875,9.3195081886421,0.0,1340.6302399820408,0.20936308216061797,0.008265400631485436,0.10354210950296766,0.13656391015023642,0.001523742185718446,0.004593279028502805,0.003936459468820278,6.778611064969608e-05,8.665349448072476e-06,0.741498647531316
0.0106124267578125,9.328519947491495,0.0,1341.9781211512516,0.20916082825318566,0.00823886382467684,0.10322130600412961,0.1368683113768371,0.0015261801162354612,0.004606301473118618,0.003954230694446578,6.747546122621893e-05,8.692126026491083e-06,0.7415086388828368
0.01061279296875,9.337514415207476,0.0,1343.323379017222,0.20895935168939508,0.00821242284483632,0.10290120393294395,0.13717192229759712,0.001528601034440689,0.004619259311831167,0.003972019400075618,6.716632502210575e-05,8.7189427841086e-06,0.7415186858703905
0.0106131591796875,9.34649157171596,0.0,1344.6660122069977,0.20875864955521015,0.00818607785661314,0.10258180954253505,0.137474738184704,0.0015310049188962417,0.004632152319064377,0.003989825167579518,6.685869696304e-05,8.745797253189314e-06,0.7415287874766997
0.010613525390625,9.355451397395488,0.0,1346.0060194091673,0.2085587189445727,0.008159829019550115,0.10226312901134231,0.13777675437809148,0.0015333917492062006,0.004644980275813825,0.004007647580101927,6.655257203885759e-05,8.772686999897088e-06,0.7415389426875492
0.0106138916015625,9.364393873078878,0.0,1347.343399373905,0.20835955695933697,0.0081336764880894,0.10194516844290155,0.1380779662855523,0.0015357615060136393,0.004657742969623091,0.0040254862220764675,6.624794529729268e-05,8.799609623618286e-06,0.7415491504919006
0.0106142578125,9.373318980054945,0.0,1348.6781509130017,0.208161160709206,0.00810762041157892,0.10162793386563809,0.13837836938284406,0.0015381141709974895,0.004670440194559261,0.004043340679244526,6.594481183831202e-05,8.826562756301211e-06,0.741559409882004
0.0106146240234375,9.382226700069912,0.0,1350.0102728998843,0.2079635273116714,0.008081660934279436,0.10131143123267594,0.13867795921378095,0.0015404497268692995,0.0046830717511873845,0.004061210538672181,6.564316680897669e-05,8.853544061811406e-06,0.7415697198535068
0.010614990234375,9.391117015328875,0.0,1351.3397642696257,0.2077666538919553,0.008055798195372367,0.10099566642165857,0.1389767313903107,0.0015427681573698497,0.004695637446544067,0.0040790953887665455,6.534300539878103e-05,8.880551235302648e-06,0.7415800794055672
0.0106153564453125,9.399989908497119,0.0,1352.666624018942,0.20757053758295402,0.008030032328968267,0.10068064523458709,0.13927468159258927,0.0015450694472656898,0.004708137094110227,0.004096994819291452,6.504432283542655e-05,8.90758200260362e-06,0.7415904875409528
0.01061572265625,9.408845362701209,0.0,1353.990851206182,0.2073751755251847,0.008004363464115895,0.10036637339766903,0.13957180556903326,0.0015473535823455162,0.004720570513782825,0.0041149084213824615,6.474711438097989e-05,8.934634119619194e-06,0.7416009432661511
0.0106160888671875,9.417683361530207,0.0,1355.3124449513043,0.2071805648667333,0.007978791724812086,0.10005285656118154,0.1398680991363709,0.0015496205494164642,0.004732937531845856,0.004132835787561347,6.445137532838726e-05,8.96170537174706e-06,0.7416114455914689
0.010616455078125,9.426503889036736,0.0,1356.631404435845,0.2069867027632053,0.0079533172300122,0.09974010029935033,0.14016355817967574,0.001551870336300262,0.004745237980940376,0.00415077651175,6.415710099830491e-05,8.988793573308401e-06,0.741621993531132
0.0106168212890625,9.435306929737678,0.0,1357.9477289028773,0.20679358637767825,0.00792794009364117,0.09942811011023746,0.14045817865239113,0.0015541029318293005,0.004757471700033786,0.004168730189283745,6.386428673621655e-05,9.015896566992932e-06,0.7416325861033862
0.0106171875,9.444092468615256,0.0,1359.261417656958,0.20660121288065614,0.007902660424605272,0.09911689141564835,0.14075195657634595,0.0015563183258425566,0.004769638534388145,0.004186696416924242,6.357292790981217e-05,9.043012223317874e-06,0.7416432223305909
0.0106175537109375,9.452860491117553,0.0,1360.5724700640676,0.20640957945002625,0.007877478326804481,0.09880644956104734,0.14104488804175563,0.0015585165091814201,0.004781738335527791,0.004204674792871806,6.32830199066019e-05,9.070138440100503e-06,0.7416539012393143
0.010617919921875,9.461610983159286,0.0,1361.8808855515401,0.2062186832710167,0.007852393899145566,0.09849678981548794,0.1413369692072175,0.0015606974736854492,0.004793770961206095,0.004222664916777276,6.299455813174064e-05,9.097273141943899e-06,0.7416646218604254
0.0106182861328125,9.470343931122256,0.0,1363.1866636079833,0.2060285215361577,0.007827407235555512,0.09818791737155805,0.14162819629968942,0.0015628612121879226,0.004805736275371428,0.004240666389753474,6.270753800604928e-05,9.124414279735906e-06,0.741675383229185
0.01061865234375,9.479059321855896,0.0,1364.4898037831904,0.20583909144524215,0.007802518424996022,0.09787983734533404,0.14191856561446384,0.0015650077185114205,0.004817634148132364,0.004258678814386186,6.242195496420635e-05,9.151559830160744e-06,0.7416861843853348
0.0106190185546875,9.48775714267779,0.0,1365.7903056880425,0.2056503902052901,0.0077777275514782215,0.09757255477635113,0.14220807351512935,0.0015671369874631724,0.004829464455722095,0.0042767017947447404,6.213780445310124e-05,9.17870779522315e-06,0.741697024373181
0.010619384765625,9.496437381373402,0.0,1367.0881689944028,0.20546241503051438,0.007753034694078011,0.09726607462758566,0.1424967164335193,0.0015692490148303795,0.004841227080462121,0.0042947349363921744,6.185508193032987e-05,9.205856201784689e-06,0.7417079022416814
0.0106197509765625,9.50510002619706,0.0,1368.383393435002,0.20527516314228675,0.007728439926952272,0.09696040178544806,0.1427844908696557,0.0015713437973754185,0.004852921910725233,0.004312777846395024,6.157378286282004e-05,9.233003101111954e-06,0.7417188170445271
0.0106201171875,9.51374506587147,0.0,1369.6759788033153,0.2050886317691068,0.007703943319355463,0.09665554105979092,0.14307139339167751,0.001573421332830949,0.0048645488408976725,0.0043308301333327285,6.129390272557632e-05,9.26014656843657e-06,0.7417297678402235
0.0106204833984375,9.522372489588019,0.0,1370.9659249534307,0.20490281814657227,0.007679544935656648,0.09635149718392733,0.1433574206357641,0.001575481619894901,0.004876107771340715,0.004348891407306722,6.101543700053187e-05,9.287284702526514e-06,0.7417407536921677
0.010620849609375,9.530982287006731,0.0,1372.2532317999105,0.20471771951735077,0.007655244835357449,0.09604827481466224,0.14364256930604388,0.0015775246582253792,0.004887598608351485,0.004366961279949105,6.0738381175497904e-05,9.314415625268491e-06,0.7417517736687278
0.0106212158203125,9.539574448256017,0.0,1373.537899317643,0.20453333313115227,0.00763104307311027,0.09574587853233547,0.14392683617449878,0.0015795504484355063,0.004899021264123129,0.004385039364431049,6.046273074320336e-05,9.341537481261484e-06,0.7417628268433144
0.01062158203125,9.548148963932661,0.0,1374.8199275416875,0.2043496562447044,0.007606939698737207,0.09544431284087794,0.14421021808085407,0.0015815589920881257,0.004910375656704299,0.004403125275470849,6.018848120041457e-05,9.368648437420667e-06,0.7417739122944562
0.0106219482421875,9.556705825101355,0.0,1376.0993165671111,0.2041666861217279,0.007582934757249397,0.09514358216787644,0.144492711932462,0.0015835502916904205,0.004921661709958023,0.004421218629341659,5.9915628047129214e-05,9.395746682591771e-06,0.7417850291058706
0.010622314453125,9.565245023294422,0.0,1377.3760665488185,0.20398442003291414,0.0075590282888670654,0.09484369086465443,0.1447743147041748,0.0015855243506884907,0.004932879353519929,0.004439319043879012,5.96441667858384e-05,9.422830427175718e-06,0.7417961763665316
0.0106226806640625,9.573766550511486,0.0,1378.6501777013723,0.20380285525590378,0.0075352203290399294,0.0945446432063598,0.14505502343820947,0.0015874811734617532,0.004944028522755846,0.004457426138487854,5.937409292084978e-05,9.449897902762983e-06,0.7418073531707383
0.010623046875,9.582270399218734,0.0,1379.921650298809,0.20362198907526669,0.007511510908468216,0.09424644339206759,0.14533483524400068,0.0015894207653173655,0.004955109158718828,0.0044755395341495975,5.910540195766763e-05,9.476947361777812e-06,0.7418185586181815
0.0106234130859375,9.590756562348608,0.0,1381.190484674446,0.20344181878248277,0.007487900053124203,0.09394909554489181,0.14561374729805002,0.0015913431324844816,0.0049661212081056096,0.004493658853428641,5.883808940242448e-05,9.503977077131646e-06,0.7418297918140035
0.010623779296875,9.59922503329889,0.0,1382.4566812206801,0.20326234167592472,0.007464387784274226,0.09365260371210932,0.14589175684376082,0.0015932482821084607,0.004977064623212401,0.004511783720478809,5.8572150761360184e-05,9.530985341885948e-06,0.7418410518688635
0.0106241455078125,9.607675805932134,0.0,1383.7202403887823,0.20308355506084197,0.007440974118501028,0.0933569718652929,0.1461688611912666,0.0015951362222449692,0.004987939361890232,0.004529913761049401,5.830758154034416e-05,9.55797046892372e-06,0.7418523378989975
0.01062451171875,9.61610887457489,0.0,1384.9811626886826,0.2029054562493438,0.007417659067727128,0.09306220390045919,0.14644505771725397,0.0015970069618540786,0.004998745387499743,0.004548048602491235,5.8044377244438774e-05,9.58493079063025e-06,0.7418636490262708
0.0106248779296875,9.624524234016716,0.0,1386.2394486887506,0.20272804256038754,0.007394442639237818,0.09276830363821999,0.146720343864769,0.001598860510794154,0.005009482668865346,0.0045661878737621175,5.7782533377497866e-05,9.611864658581617e-06,0.7418749843782441
0.010625244140625,9.632921879509292,0.0,1387.4950990155664,0.20255131131976348,0.007371324835705447,0.09247527482395203,0.1469947171430245,0.0016006968798158068,0.005020151180229045,0.00458433120543248,5.752204544180016e-05,9.638770443242209e-06,0.7418863430882201
0.0106256103515625,9.641301806765567,0.0,1388.7481143536886,0.20237525986008384,0.007348305655213731,0.09218312112797272,0.14726817512719415,0.0016025160805556876,0.005030750901203628,0.0046024782296905315,5.726290893771479e-05,9.665646533669964e-06,0.7418977242952963
0.0106259765625,9.64966401195844,0.0,1389.9984954454135,0.2021998855207712,0.0073253850912825425,0.09189184614572506,0.14754071545819755,0.0016043181255302424,0.005041281816725412,0.004620628580347343,5.700511936339326e-05,9.69249133722936e-06,0.7419091271444215
0.0106263427734375,9.658008491719743,0.0,1391.2462430905273,0.20202518564804953,0.0073025631328932005,0.09160145339797517,0.14781233584247888,0.0016061030281293415,0.005051743917006544,0.0046387818928416485,5.674867221449057e-05,9.719303279312206e-06,0.7419205507864416
0.010626708984375,9.666335243139105,0.0,1392.4913581460555,0.20185115759493338,0.007279839764514349,0.09131194633101966,0.14808303405178172,0.0016078708026099708,0.005062137197486908,0.004656937804244669,5.649356298391058e-05,9.746080803066018e-06,0.741931994378144
0.0106270751953125,9.674644263762628,0.0,1393.7338415260022,0.2016777987212214,0.007257214966127945,0.09102332831689938,0.14835280792290678,0.0016096214640896945,0.005072461658785432,0.004675095953264435,5.623978716157249e-05,9.772822369129134e-06,0.7419434570823102
0.01062744140625,9.682935551591532,0.0,1394.9736942010868,0.20150510639348834,0.0072346887132559,0.09073560265362726,0.14862165535747152,0.0016113550285401649,0.005082717306651149,0.0046932559802502875,5.598734023420103e-05,9.799526455373333e-06,0.7419549380677533
0.0106278076171875,9.691209105080809,0.0,1396.210917198472,0.20133307798507863,0.007212260976987095,0.09044877256542143,0.14888957432165628,0.001613071512780534,0.005092904151913776,0.004711417527196979,5.5736217685135606e-05,9.826191556652843e-06,0.7419664365093637
0.010628173828125,9.69946492313781,0.0,1397.4455116014894,0.2011617108761013,0.007189931724004733,0.09016284120295091,0.14915656284594564,0.0016147709344707915,0.005103022210433882,0.004729580237748786,5.548641499415739e-05,9.852816184560318e-06,0.7419779515881486
0.0106285400390625,9.707703005120624,0.0,1398.6774785493556,0.2009910024534249,0.007167700916614101,0.08987781164358742,0.14942261902486206,0.0016164533121050643,0.005113071503052724,0.004747743757203312,5.52379276373334e-05,9.87939886718886e-06,0.7419894824912714
0.01062890625,9.71592335083665,0.0,1399.9068192368861,0.20082095011067372,0.007145568512770741,0.08959368689166801,0.14968774101669138,0.0016181186650048454,0.005123052055541671,0.0047659077325153815,5.499075108687727e-05,9.905938148900449e-06,0.7420010284120895
0.0106292724609375,9.724125960540945,0.0,1401.1335349142018,0.2006515512482248,0.007123534466109042,0.08931046987876674,0.14995192704320429,0.001619767013312181,0.005132963898551427,0.004784071812300626,5.474488081102548e-05,9.932432590100398e-06,0.7420125885501864
0.010629638671875,9.732310834934452,0.0,1402.3576268864317,0.2004828032732051,0.007101598725971089,0.08902816346397287,0.1502151753893672,0.0016213983779827697,0.005142807067560683,0.0048022356468390495,5.450031227392547e-05,9.958880767017337e-06,0.74202416211141
0.0106300048828125,9.740477975162339,0.0,1403.5790965134088,0.20031470359949075,0.007079761237435835,0.08874677043417889,0.1504774844030479,0.0016230127807790417,0.0051525816028246095,0.0048203988880784095,5.425704093553832e-05,9.985281271489161e-06,0.7420357483079036
0.01063037109375,9.748627382812199,0.0,1404.7979452093628,0.20014724964770478,0.0070580219413489236,0.08846629350437749,0.1507388524947173,0.0016246102442631992,0.005162287549323089,0.004838561189637618,5.401506225155323e-05,1.0011632710754082e-05,0.7420473463581342
0.0106307373046875,9.756759059912346,0.0,1406.0141744426055,0.19998043884521804,0.007036380774352473,0.08818673531796595,0.1509992781371386,0.0016261907917901348,0.00517192495670851,0.004856722206809932,5.3774371673312336e-05,1.003793370724705e-05,0.7420589554869247
0.010631103515625,9.764873008929591,0.0,1407.2277857352144,0.19981426862614848,0.0070148376689154,0.08790809844705634,0.15125875986505866,0.0016277544475004093,0.0051814938792533755,0.004874881596566128,5.353496464774788e-05,1.00641828984012e-05,0.7420705749254792
0.0106314697265625,9.772969232767514,0.0,1408.4387806627085,0.19964873643136316,0.006993392553363994,0.08763038539279815,0.15151729627488292,0.0016293012363130586,0.005190994375797645,0.004893039017557577,5.3296836617326414e-05,1.0090378936453989e-05,0.7420822039114112
0.0106318359375,9.781047734764627,0.0,1409.6471608537217,0.19948383970847863,0.006972045351912931,0.08735359858570438,0.15177488602435385,0.0016308311839184958,0.00520042650969584,0.00491119413011927,5.305998302000472e-05,1.01165204882582e-05,0.742093841688766
0.0106322021484375,9.789108518691986,0.0,1410.8529279896704,0.19931957591186378,0.006950795984696431,0.08707774038598677,0.15203152783221804,0.0016323443167712425,0.005209790348763854,0.004929346596272729,5.2824399289191643e-05,1.01426062350972e-05,0.7421054875080446
0.010632568359375,9.797151588751356,0.0,1412.0560838044178,0.19915594250264243,0.006929644367799738,0.08680281308389971,0.15228722047788795,0.0016338406620826924,0.005219085965225617,0.0049474960797289405,5.259008085371952e-05,1.0168634872504447e-05,0.7421171406262238
0.0106329345703125,9.805176949572878,0.0,1413.2566300839324,0.1989929369486963,0.0069085904132910264,0.08652881890008755,0.15254196280109936,0.001635320247813831,0.005228313435659483,0.004965642245891175,5.235702313782135e-05,1.0194605110087254e-05,0.7421288003067791
0.01063330078125,9.813184606213033,0.0,1414.4545686659435,0.1988305567246689,0.0068876340292534505,0.08625575998594368,0.15279575370156231,0.0016367831026678637,0.005237472840944505,0.004983784761857803,5.2125221561114283e-05,1.0220515671354295e-05,0.7421404658197001
0.0106336669921875,9.821174564152354,0.0,1415.6499014395927,0.19866879931196935,0.006866775119817529,0.08598363842397287,0.15304859213860786,0.0016382292560829061,0.005246564266206462,0.005001923296425092,5.189467153858996e-05,1.0246365293546712e-05,0.7421521364415079
0.010634033203125,9.829146829293137,0.0,1416.84263034508,0.19850766219877775,0.006846013585193707,0.08571245622816148,0.1533004771308271,0.0016396587382245076,0.005255587800763726,0.005020057520089914,5.166536848060813e-05,1.0272152727473022e-05,0.742163811455273
0.0106343994140625,9.837101407957242,0.0,1418.0327573733075,0.19834714288004915,0.006825349321705384,0.085442215344355,0.15355140775570805,0.0016410715799782887,0.005264543538073032,0.005038187105052514,5.143730779289545e-05,1.0297876737346817e-05,0.7421754901506256
0.010634765625,9.845038306883328,0.0,1419.220284565519,0.1981872388575204,0.006804782221821853,0.08517291765064061,0.15380138314926406,0.0016424678129424064,0.005273431575675011,0.005056311725219174,5.121048487654863e-05,1.0323536100628141e-05,0.7421871718237724
0.0106351318359375,9.852957533225105,0.0,1420.4052140129354,0.19802794763971487,0.006784312174191863,0.08490456495773673,0.15405040250566085,0.0016438474694201095,0.005282252015139688,0.005074431056204985,5.098489512803869e-05,1.0349129607867397e-05,0.742198855777505
0.010635498046875,9.860859094548145,0.0,1421.587547856386,0.19786926674194938,0.0067639390636771175,0.08463715900938941,0.1542984650768357,0.0016452105824121658,0.00529100496201182,0.005092544775336567,5.0760533939219344e-05,1.0374656062552098e-05,0.7422105413212112
0.0106358642578125,9.868742998828038,0.0,1422.767288285938,0.19771119368634088,0.006743662771386118,0.08437070148277306,0.15454557017211454,0.0016465571856093522,0.005299690525756115,0.005110652561654738,5.053739669733555e-05,1.0400114280956172e-05,0.742222227770882
0.01063623046875,9.87660925444748,0.0,1423.944437540522,0.19755372600181323,0.006723483174708213,0.08410519398889761,0.1547917171578209,0.0016478873133848374,0.005308308819702361,0.005128754095917328,5.03154787850325e-05,1.0425503091991444e-05,0.7422339144491223
0.0106365966796875,9.884457870193904,0.0,1425.1189979075516,0.1973968612241046,0.0067034001473478865,0.08384063807302258,0.1550369054568861,0.0016492010007865992,0.005316859960990593,0.005146849060601894,5.00947755803656e-05,1.0450821337061453e-05,0.742245600685152
0.010636962890625,9.89228885525668,0.0,1426.290971722545,0.19724059689577553,0.006683413559359069,0.0835770352150739,0.15528113454844727,0.001650498283529795,0.0053253440705158936,0.0051649371399085375,4.9875282456807895e-05,1.0476067869916897e-05,0.7422572858148161
0.0106373291015625,9.900102219224596,0.0,1427.4603613687384,0.19708493056621615,0.0066635232771799415,0.0833143868300699,0.15552440396744974,0.0016517791979890999,0.005333761272873581,0.005183018019762772,4.9656994783256265e-05,1.050124155651321e-05,0.7422689691805828
0.0106376953125,9.907897972083322,0.0,1428.627169276699,0.19692985979165512,0.006643729163667693,0.08305269426854743,0.15576671330423886,0.001653043781191087,0.005342111696303886,0.005201091387818388,4.9439907924032965e-05,1.0526341274868963e-05,0.7422806501315496
0.0106380615234375,9.91567612421239,0.0,1429.791397923935,0.1967753821351677,0.0066240310781334475,0.08279195881699859,0.15600806220415048,0.0016542920708064739,0.005350395472636943,0.005219156933460351,4.922401723888454e-05,1.055136591492637e-05,0.742292328023442
0.010638427734375,9.923436686382718,0.0,1430.9530498345016,0.19662149516668498,0.006604428876377513,0.082532181698308,0.15624845036709728,0.001655524105142478,0.0053586127372375865,0.005237214347807862,4.900931808297338e-05,1.0576314378412058e-05,0.7423040022186144
0.0106387939453125,9.931179669753789,0.0,1432.1121275786054,0.1964681964630023,0.006584922410724684,0.08227336407219683,0.15648787754715135,0.0016567399231350898,0.005366763628950184,0.005255263323717388,4.8795805806863573e-05,1.0601185578699208e-05,0.7423156720860474
0.01063916015625,9.938905085870669,0.0,1433.2686337722057,0.1963154836077888,0.006565511530059654,0.08201550703567166,0.15672634355212348,0.001657939564341321,0.005374848290043482,0.00527330355578583,4.8583475756496514e-05,1.0625978440670206e-05,0.7423273370013461
